Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2015,"Age population, age 00, male",SP.POP.AG00.MA.IN,178212.5
Sri Lanka,LKA,2014,"Age population, age 00, male",SP.POP.AG00.MA.IN,182040.5
Sri Lanka,LKA,2013,"Age population, age 00, male",SP.POP.AG00.MA.IN,183706
Sri Lanka,LKA,2012,"Age population, age 00, male",SP.POP.AG00.MA.IN,182607
Sri Lanka,LKA,2011,"Age population, age 00, male",SP.POP.AG00.MA.IN,182933
Sri Lanka,LKA,2010,"Age population, age 00, male",SP.POP.AG00.MA.IN,184840.5
Sri Lanka,LKA,2009,"Age population, age 00, male",SP.POP.AG00.MA.IN,185989
Sri Lanka,LKA,2008,"Age population, age 00, male",SP.POP.AG00.MA.IN,186594
Sri Lanka,LKA,2007,"Age population, age 00, male",SP.POP.AG00.MA.IN,186796
Sri Lanka,LKA,2006,"Age population, age 00, male",SP.POP.AG00.MA.IN,186689.5
Sri Lanka,LKA,2005,"Age population, age 00, male",SP.POP.AG00.MA.IN,186481
Sri Lanka,LKA,2004,"Age population, age 00, male",SP.POP.AG00.MA.IN,186483.5
Sri Lanka,LKA,2003,"Age population, age 00, male",SP.POP.AG00.MA.IN,186729
Sri Lanka,LKA,2002,"Age population, age 00, male",SP.POP.AG00.MA.IN,186787
Sri Lanka,LKA,2001,"Age population, age 00, male",SP.POP.AG00.MA.IN,183945
Sri Lanka,LKA,2000,"Age population, age 00, male",SP.POP.AG00.MA.IN,179644
Sri Lanka,LKA,1999,"Age population, age 00, male",SP.POP.AG00.MA.IN,178233.5
Sri Lanka,LKA,1998,"Age population, age 00, male",SP.POP.AG00.MA.IN,177677.5
Sri Lanka,LKA,1997,"Age population, age 00, male",SP.POP.AG00.MA.IN,176179
Sri Lanka,LKA,1996,"Age population, age 00, male",SP.POP.AG00.MA.IN,174242
Sri Lanka,LKA,1995,"Age population, age 00, male",SP.POP.AG00.MA.IN,173098
Sri Lanka,LKA,1994,"Age population, age 00, male",SP.POP.AG00.MA.IN,171986.5
Sri Lanka,LKA,1993,"Age population, age 00, male",SP.POP.AG00.MA.IN,169948
Sri Lanka,LKA,1992,"Age population, age 00, male",SP.POP.AG00.MA.IN,167770.5
Sri Lanka,LKA,1991,"Age population, age 00, male",SP.POP.AG00.MA.IN,166680
Sri Lanka,LKA,1990,"Age population, age 00, male",SP.POP.AG00.MA.IN,166995
Sri Lanka,LKA,1989,"Age population, age 00, male",SP.POP.AG00.MA.IN,165317
Sri Lanka,LKA,1988,"Age population, age 00, male",SP.POP.AG00.MA.IN,164521.5
Sri Lanka,LKA,1987,"Age population, age 00, male",SP.POP.AG00.MA.IN,166787
Sri Lanka,LKA,1986,"Age population, age 00, male",SP.POP.AG00.MA.IN,170653
Sri Lanka,LKA,1985,"Age population, age 00, male",SP.POP.AG00.MA.IN,176045.5
Sri Lanka,LKA,1984,"Age population, age 00, male",SP.POP.AG00.MA.IN,181914.5
Sri Lanka,LKA,1983,"Age population, age 00, male",SP.POP.AG00.MA.IN,190233
Sri Lanka,LKA,1982,"Age population, age 00, male",SP.POP.AG00.MA.IN,202526.5
Sri Lanka,LKA,1981,"Age population, age 00, male",SP.POP.AG00.MA.IN,209418.5
Sri Lanka,LKA,1980,"Age population, age 00, male",SP.POP.AG00.MA.IN,209553
Sri Lanka,LKA,1979,"Age population, age 00, male",SP.POP.AG00.MA.IN,206807.5
Sri Lanka,LKA,1978,"Age population, age 00, male",SP.POP.AG00.MA.IN,199322
Sri Lanka,LKA,1977,"Age population, age 00, male",SP.POP.AG00.MA.IN,192904.5
Sri Lanka,LKA,1976,"Age population, age 00, male",SP.POP.AG00.MA.IN,188599
Sri Lanka,LKA,1975,"Age population, age 00, male",SP.POP.AG00.MA.IN,184524.5
Sri Lanka,LKA,1974,"Age population, age 00, male",SP.POP.AG00.MA.IN,183296.5
Sri Lanka,LKA,1973,"Age population, age 00, male",SP.POP.AG00.MA.IN,184572.5
Sri Lanka,LKA,1972,"Age population, age 00, male",SP.POP.AG00.MA.IN,185050.5
Sri Lanka,LKA,1971,"Age population, age 00, male",SP.POP.AG00.MA.IN,185597.5
Sri Lanka,LKA,1970,"Age population, age 00, male",SP.POP.AG00.MA.IN,186129
Sri Lanka,LKA,1969,"Age population, age 00, male",SP.POP.AG00.MA.IN,185871.5
Sri Lanka,LKA,1968,"Age population, age 00, male",SP.POP.AG00.MA.IN,185371
Sri Lanka,LKA,1967,"Age population, age 00, male",SP.POP.AG00.MA.IN,182662.5
Sri Lanka,LKA,1966,"Age population, age 00, male",SP.POP.AG00.MA.IN,179793
Sri Lanka,LKA,1965,"Age population, age 00, male",SP.POP.AG00.MA.IN,178604.5
Sri Lanka,LKA,1964,"Age population, age 00, male",SP.POP.AG00.MA.IN,176561
Sri Lanka,LKA,1963,"Age population, age 00, male",SP.POP.AG00.MA.IN,173718
Sri Lanka,LKA,1962,"Age population, age 00, male",SP.POP.AG00.MA.IN,171363.5
Sri Lanka,LKA,1961,"Age population, age 00, male",SP.POP.AG00.MA.IN,169948.5
Sri Lanka,LKA,1960,"Age population, age 00, male",SP.POP.AG00.MA.IN,168638.5
Sri Lanka,LKA,2023,"Age population, age 01, female",SP.POP.AG01.FE.IN,158942.5
Sri Lanka,LKA,2022,"Age population, age 01, female",SP.POP.AG01.FE.IN,160131
Sri Lanka,LKA,2021,"Age population, age 01, female",SP.POP.AG01.FE.IN,161517.5
Sri Lanka,LKA,2020,"Age population, age 01, female",SP.POP.AG01.FE.IN,162944.5
Sri Lanka,LKA,2019,"Age population, age 01, female",SP.POP.AG01.FE.IN,164181
Sri Lanka,LKA,2018,"Age population, age 01, female",SP.POP.AG01.FE.IN,165604
Sri Lanka,LKA,2017,"Age population, age 01, female",SP.POP.AG01.FE.IN,167681.5
Sri Lanka,LKA,2016,"Age population, age 01, female",SP.POP.AG01.FE.IN,170726
Sri Lanka,LKA,2015,"Age population, age 01, female",SP.POP.AG01.FE.IN,174351.5
Sri Lanka,LKA,2014,"Age population, age 01, female",SP.POP.AG01.FE.IN,175940.5
Sri Lanka,LKA,2013,"Age population, age 01, female",SP.POP.AG01.FE.IN,175956
Sri Lanka,LKA,2012,"Age population, age 01, female",SP.POP.AG01.FE.IN,177319.5
Sri Lanka,LKA,2011,"Age population, age 01, female",SP.POP.AG01.FE.IN,179066
Sri Lanka,LKA,2010,"Age population, age 01, female",SP.POP.AG01.FE.IN,180021
Sri Lanka,LKA,2009,"Age population, age 01, female",SP.POP.AG01.FE.IN,180483
Sri Lanka,LKA,2008,"Age population, age 01, female",SP.POP.AG01.FE.IN,180448.5
Sri Lanka,LKA,2007,"Age population, age 01, female",SP.POP.AG01.FE.IN,179918
Sri Lanka,LKA,2006,"Age population, age 01, female",SP.POP.AG01.FE.IN,179063
Sri Lanka,LKA,2005,"Age population, age 01, female",SP.POP.AG01.FE.IN,178305.5
Sri Lanka,LKA,2004,"Age population, age 01, female",SP.POP.AG01.FE.IN,177973.5
Sri Lanka,LKA,2003,"Age population, age 01, female",SP.POP.AG01.FE.IN,177554.5
Sri Lanka,LKA,2002,"Age population, age 01, female",SP.POP.AG01.FE.IN,174541.5
Sri Lanka,LKA,2001,"Age population, age 01, female",SP.POP.AG01.FE.IN,170146
Sri Lanka,LKA,2000,"Age population, age 01, female",SP.POP.AG01.FE.IN,168907
Sri Lanka,LKA,1999,"Age population, age 01, female",SP.POP.AG01.FE.IN,169030
Sri Lanka,LKA,1998,"Age population, age 01, female",SP.POP.AG01.FE.IN,168212
Sri Lanka,LKA,1997,"Age population, age 01, female",SP.POP.AG01.FE.IN,166902.5
Sri Lanka,LKA,1996,"Age population, age 01, female",SP.POP.AG01.FE.IN,166084.5
Sri Lanka,LKA,1995,"Age population, age 01, female",SP.POP.AG01.FE.IN,165223.5
Sri Lanka,LKA,1994,"Age population, age 01, female",SP.POP.AG01.FE.IN,163506.5
Sri Lanka,LKA,1993,"Age population, age 01, female",SP.POP.AG01.FE.IN,161564
Sri Lanka,LKA,1992,"Age population, age 01, female",SP.POP.AG01.FE.IN,160130.5
Sri Lanka,LKA,1991,"Age population, age 01, female",SP.POP.AG01.FE.IN,159284.5
Sri Lanka,LKA,1990,"Age population, age 01, female",SP.POP.AG01.FE.IN,157370.5
Sri Lanka,LKA,1989,"Age population, age 01, female",SP.POP.AG01.FE.IN,156975
Sri Lanka,LKA,1988,"Age population, age 01, female",SP.POP.AG01.FE.IN,159134.5
Sri Lanka,LKA,1987,"Age population, age 01, female",SP.POP.AG01.FE.IN,163007.5
Sri Lanka,LKA,1986,"Age population, age 01, female",SP.POP.AG01.FE.IN,168152
Sri Lanka,LKA,1985,"Age population, age 01, female",SP.POP.AG01.FE.IN,173101
Sri Lanka,LKA,1984,"Age population, age 01, female",SP.POP.AG01.FE.IN,180570
Sri Lanka,LKA,1983,"Age population, age 01, female",SP.POP.AG01.FE.IN,192424.5
Sri Lanka,LKA,1982,"Age population, age 01, female",SP.POP.AG01.FE.IN,199418
Sri Lanka,LKA,1981,"Age population, age 01, female",SP.POP.AG01.FE.IN,199965.5
Sri Lanka,LKA,1980,"Age population, age 01, female",SP.POP.AG01.FE.IN,197480
Sri Lanka,LKA,1979,"Age population, age 01, female",SP.POP.AG01.FE.IN,190406.5
Sri Lanka,LKA,1978,"Age population, age 01, female",SP.POP.AG01.FE.IN,184359.5
Sri Lanka,LKA,1977,"Age population, age 01, female",SP.POP.AG01.FE.IN,180264
Sri Lanka,LKA,1976,"Age population, age 01, female",SP.POP.AG01.FE.IN,176288.5
Sri Lanka,LKA,1975,"Age population, age 01, female",SP.POP.AG01.FE.IN,174940.5
Sri Lanka,LKA,1974,"Age population, age 01, female",SP.POP.AG01.FE.IN,175964.5
Sri Lanka,LKA,1973,"Age population, age 01, female",SP.POP.AG01.FE.IN,176242.5
Sri Lanka,LKA,1972,"Age population, age 01, female",SP.POP.AG01.FE.IN,176659
Sri Lanka,LKA,1971,"Age population, age 01, female",SP.POP.AG01.FE.IN,177111
Sri Lanka,LKA,1970,"Age population, age 01, female",SP.POP.AG01.FE.IN,176802.5
Sri Lanka,LKA,1969,"Age population, age 01, female",SP.POP.AG01.FE.IN,176249.5
Sri Lanka,LKA,1968,"Age population, age 01, female",SP.POP.AG01.FE.IN,173540.5
Sri Lanka,LKA,1967,"Age population, age 01, female",SP.POP.AG01.FE.IN,170655.5
Sri Lanka,LKA,1966,"Age population, age 01, female",SP.POP.AG01.FE.IN,169331.5
Sri Lanka,LKA,1965,"Age population, age 01, female",SP.POP.AG01.FE.IN,167143
Sri Lanka,LKA,1964,"Age population, age 01, female",SP.POP.AG01.FE.IN,164220.5
Sri Lanka,LKA,1963,"Age population, age 01, female",SP.POP.AG01.FE.IN,161755
Sri Lanka,LKA,1962,"Age population, age 01, female",SP.POP.AG01.FE.IN,160092.5
Sri Lanka,LKA,1961,"Age population, age 01, female",SP.POP.AG01.FE.IN,158421.5
Sri Lanka,LKA,1960,"Age population, age 01, female",SP.POP.AG01.FE.IN,155056
Sri Lanka,LKA,2023,"Age population, age 01, male",SP.POP.AG01.MA.IN,165696
Sri Lanka,LKA,2022,"Age population, age 01, male",SP.POP.AG01.MA.IN,166919.5
Sri Lanka,LKA,2021,"Age population, age 01, male",SP.POP.AG01.MA.IN,168345.5
Sri Lanka,LKA,2020,"Age population, age 01, male",SP.POP.AG01.MA.IN,169817
Sri Lanka,LKA,2019,"Age population, age 01, male",SP.POP.AG01.MA.IN,171080.5
Sri Lanka,LKA,2018,"Age population, age 01, male",SP.POP.AG01.MA.IN,172518.5
Sri Lanka,LKA,2017,"Age population, age 01, male",SP.POP.AG01.MA.IN,174644.5
Sri Lanka,LKA,2016,"Age population, age 01, male",SP.POP.AG01.MA.IN,177802
Sri Lanka,LKA,2015,"Age population, age 01, male",SP.POP.AG01.MA.IN,181561
Sri Lanka,LKA,2014,"Age population, age 01, male",SP.POP.AG01.MA.IN,183182.5
Sri Lanka,LKA,2013,"Age population, age 01, male",SP.POP.AG01.MA.IN,182045.5
Sri Lanka,LKA,2012,"Age population, age 01, male",SP.POP.AG01.MA.IN,182152
Sri Lanka,LKA,2011,"Age population, age 01, male",SP.POP.AG01.MA.IN,183795.5
Sri Lanka,LKA,2010,"Age population, age 01, male",SP.POP.AG01.MA.IN,184875
Sri Lanka,LKA,2009,"Age population, age 01, male",SP.POP.AG01.MA.IN,185554.5
Sri Lanka,LKA,2008,"Age population, age 01, male",SP.POP.AG01.MA.IN,185794
Sri Lanka,LKA,2007,"Age population, age 01, male",SP.POP.AG01.MA.IN,185577
Sri Lanka,LKA,2006,"Age population, age 01, male",SP.POP.AG01.MA.IN,185075
Sri Lanka,LKA,2005,"Age population, age 01, male",SP.POP.AG01.MA.IN,184691
Sri Lanka,LKA,2004,"Age population, age 01, male",SP.POP.AG01.MA.IN,184723
Sri Lanka,LKA,2003,"Age population, age 01, male",SP.POP.AG01.MA.IN,184601
Sri Lanka,LKA,2002,"Age population, age 01, male",SP.POP.AG01.MA.IN,181779
Sri Lanka,LKA,2001,"Age population, age 01, male",SP.POP.AG01.MA.IN,177379.5
Sri Lanka,LKA,2000,"Age population, age 01, male",SP.POP.AG01.MA.IN,175884.5
Sri Lanka,LKA,1999,"Age population, age 01, male",SP.POP.AG01.MA.IN,175665
Sri Lanka,LKA,1998,"Age population, age 01, male",SP.POP.AG01.MA.IN,174578.5
Sri Lanka,LKA,1997,"Age population, age 01, male",SP.POP.AG01.MA.IN,173083.5
Sri Lanka,LKA,1996,"Age population, age 01, male",SP.POP.AG01.MA.IN,172117
Sri Lanka,LKA,1995,"Age population, age 01, male",SP.POP.AG01.MA.IN,171267.5
Sri Lanka,LKA,1994,"Age population, age 01, male",SP.POP.AG01.MA.IN,169612.5
Sri Lanka,LKA,1993,"Age population, age 01, male",SP.POP.AG01.MA.IN,167706.5
Sri Lanka,LKA,1992,"Age population, age 01, male",SP.POP.AG01.MA.IN,166480.5
Sri Lanka,LKA,1991,"Age population, age 01, male",SP.POP.AG01.MA.IN,165811
Sri Lanka,LKA,1990,"Age population, age 01, male",SP.POP.AG01.MA.IN,163963
Sri Lanka,LKA,1989,"Age population, age 01, male",SP.POP.AG01.MA.IN,163628
Sri Lanka,LKA,1988,"Age population, age 01, male",SP.POP.AG01.MA.IN,165817
Sri Lanka,LKA,1987,"Age population, age 01, male",SP.POP.AG01.MA.IN,169728
Sri Lanka,LKA,1986,"Age population, age 01, male",SP.POP.AG01.MA.IN,174957
Sri Lanka,LKA,1985,"Age population, age 01, male",SP.POP.AG01.MA.IN,180009.5
Sri Lanka,LKA,1984,"Age population, age 01, male",SP.POP.AG01.MA.IN,187705
Sri Lanka,LKA,1983,"Age population, age 01, male",SP.POP.AG01.MA.IN,199983
Sri Lanka,LKA,1982,"Age population, age 01, male",SP.POP.AG01.MA.IN,207072
Sri Lanka,LKA,1981,"Age population, age 01, male",SP.POP.AG01.MA.IN,207352.5
Sri Lanka,LKA,1980,"Age population, age 01, male",SP.POP.AG01.MA.IN,204530.5
Sri Lanka,LKA,1979,"Age population, age 01, male",SP.POP.AG01.MA.IN,196931
Sri Lanka,LKA,1978,"Age population, age 01, male",SP.POP.AG01.MA.IN,190404.5
Sri Lanka,LKA,1977,"Age population, age 01, male",SP.POP.AG01.MA.IN,185982.5
Sri Lanka,LKA,1976,"Age population, age 01, male",SP.POP.AG01.MA.IN,181793
Sri Lanka,LKA,1975,"Age population, age 01, male",SP.POP.AG01.MA.IN,180434
Sri Lanka,LKA,1974,"Age population, age 01, male",SP.POP.AG01.MA.IN,181578
Sri Lanka,LKA,1973,"Age population, age 01, male",SP.POP.AG01.MA.IN,181966.5
Sri Lanka,LKA,1972,"Age population, age 01, male",SP.POP.AG01.MA.IN,182440
Sri Lanka,LKA,1971,"Age population, age 01, male",SP.POP.AG01.MA.IN,182910
Sri Lanka,LKA,1970,"Age population, age 01, male",SP.POP.AG01.MA.IN,182595
Sri Lanka,LKA,1969,"Age population, age 01, male",SP.POP.AG01.MA.IN,182020.5
Sri Lanka,LKA,1968,"Age population, age 01, male",SP.POP.AG01.MA.IN,179243
Sri Lanka,LKA,1967,"Age population, age 01, male",SP.POP.AG01.MA.IN,176278.5
Sri Lanka,LKA,1966,"Age population, age 01, male",SP.POP.AG01.MA.IN,174954
Sri Lanka,LKA,1965,"Age population, age 01, male",SP.POP.AG01.MA.IN,172779
Sri Lanka,LKA,1964,"Age population, age 01, male",SP.POP.AG01.MA.IN,169816.5
Sri Lanka,LKA,1963,"Age population, age 01, male",SP.POP.AG01.MA.IN,167319
Sri Lanka,LKA,1962,"Age population, age 01, male",SP.POP.AG01.MA.IN,165694.5
Sri Lanka,LKA,1961,"Age population, age 01, male",SP.POP.AG01.MA.IN,164115.5
Sri Lanka,LKA,1960,"Age population, age 01, male",SP.POP.AG01.MA.IN,160708
Sri Lanka,LKA,2023,"Age population, age 02, female",SP.POP.AG02.FE.IN,159904.5
Sri Lanka,LKA,2022,"Age population, age 02, female",SP.POP.AG02.FE.IN,161284
Sri Lanka,LKA,2021,"Age population, age 02, female",SP.POP.AG02.FE.IN,162701
Sri Lanka,LKA,2020,"Age population, age 02, female",SP.POP.AG02.FE.IN,163935.5
Sri Lanka,LKA,2019,"Age population, age 02, female",SP.POP.AG02.FE.IN,165358
Sri Lanka,LKA,2018,"Age population, age 02, female",SP.POP.AG02.FE.IN,167444.5
Sri Lanka,LKA,2017,"Age population, age 02, female",SP.POP.AG02.FE.IN,170511
Sri Lanka,LKA,2016,"Age population, age 02, female",SP.POP.AG02.FE.IN,174114.5
Sri Lanka,LKA,2015,"Age population, age 02, female",SP.POP.AG02.FE.IN,175654
Sri Lanka,LKA,2014,"Age population, age 02, female",SP.POP.AG02.FE.IN,175639.5
Sri Lanka,LKA,2013,"Age population, age 02, female",SP.POP.AG02.FE.IN,176974.5
Sri Lanka,LKA,2012,"Age population, age 02, female",SP.POP.AG02.FE.IN,178981
Sri Lanka,LKA,2011,"Age population, age 02, female",SP.POP.AG02.FE.IN,180191.5
Sri Lanka,LKA,2010,"Age population, age 02, female",SP.POP.AG02.FE.IN,180642
Sri Lanka,LKA,2009,"Age population, age 02, female",SP.POP.AG02.FE.IN,180656
Sri Lanka,LKA,2008,"Age population, age 02, female",SP.POP.AG02.FE.IN,180117
Sri Lanka,LKA,2007,"Age population, age 02, female",SP.POP.AG02.FE.IN,179126.5
Sri Lanka,LKA,2006,"Age population, age 02, female",SP.POP.AG02.FE.IN,178062
Sri Lanka,LKA,2005,"Age population, age 02, female",SP.POP.AG02.FE.IN,177318.5
Sri Lanka,LKA,2004,"Age population, age 02, female",SP.POP.AG02.FE.IN,176667
Sri Lanka,LKA,2003,"Age population, age 02, female",SP.POP.AG02.FE.IN,173785.5
Sri Lanka,LKA,2002,"Age population, age 02, female",SP.POP.AG02.FE.IN,169457.5
Sri Lanka,LKA,2001,"Age population, age 02, female",SP.POP.AG02.FE.IN,168085
Sri Lanka,LKA,2000,"Age population, age 02, female",SP.POP.AG02.FE.IN,168388.5
Sri Lanka,LKA,1999,"Age population, age 02, female",SP.POP.AG02.FE.IN,167996
Sri Lanka,LKA,1998,"Age population, age 02, female",SP.POP.AG02.FE.IN,167106
Sri Lanka,LKA,1997,"Age population, age 02, female",SP.POP.AG02.FE.IN,166448.5
Sri Lanka,LKA,1996,"Age population, age 02, female",SP.POP.AG02.FE.IN,165667.5
Sri Lanka,LKA,1995,"Age population, age 02, female",SP.POP.AG02.FE.IN,163702
Sri Lanka,LKA,1994,"Age population, age 02, female",SP.POP.AG02.FE.IN,161469.5
Sri Lanka,LKA,1993,"Age population, age 02, female",SP.POP.AG02.FE.IN,160263.5
Sri Lanka,LKA,1992,"Age population, age 02, female",SP.POP.AG02.FE.IN,159302
Sri Lanka,LKA,1991,"Age population, age 02, female",SP.POP.AG02.FE.IN,156561
Sri Lanka,LKA,1990,"Age population, age 02, female",SP.POP.AG02.FE.IN,155994
Sri Lanka,LKA,1989,"Age population, age 02, female",SP.POP.AG02.FE.IN,158540
Sri Lanka,LKA,1988,"Age population, age 02, female",SP.POP.AG02.FE.IN,162379.5
Sri Lanka,LKA,1987,"Age population, age 02, female",SP.POP.AG02.FE.IN,167585
Sri Lanka,LKA,1986,"Age population, age 02, female",SP.POP.AG02.FE.IN,172444
Sri Lanka,LKA,1985,"Age population, age 02, female",SP.POP.AG02.FE.IN,179280
Sri Lanka,LKA,1984,"Age population, age 02, female",SP.POP.AG02.FE.IN,190676.5
Sri Lanka,LKA,1983,"Age population, age 02, female",SP.POP.AG02.FE.IN,197776.5
Sri Lanka,LKA,1982,"Age population, age 02, female",SP.POP.AG02.FE.IN,198618.5
Sri Lanka,LKA,1981,"Age population, age 02, female",SP.POP.AG02.FE.IN,196370.5
Sri Lanka,LKA,1980,"Age population, age 02, female",SP.POP.AG02.FE.IN,189349
Sri Lanka,LKA,1979,"Age population, age 02, female",SP.POP.AG02.FE.IN,183284
Sri Lanka,LKA,1978,"Age population, age 02, female",SP.POP.AG02.FE.IN,179173.5
Sri Lanka,LKA,1977,"Age population, age 02, female",SP.POP.AG02.FE.IN,175189
Sri Lanka,LKA,1976,"Age population, age 02, female",SP.POP.AG02.FE.IN,173810.5
Sri Lanka,LKA,1975,"Age population, age 02, female",SP.POP.AG02.FE.IN,174793.5
Sri Lanka,LKA,1974,"Age population, age 02, female",SP.POP.AG02.FE.IN,175047.5
Sri Lanka,LKA,1973,"Age population, age 02, female",SP.POP.AG02.FE.IN,175451
Sri Lanka,LKA,1972,"Age population, age 02, female",SP.POP.AG02.FE.IN,175895.5
Sri Lanka,LKA,1971,"Age population, age 02, female",SP.POP.AG02.FE.IN,175591.5
Sri Lanka,LKA,1970,"Age population, age 02, female",SP.POP.AG02.FE.IN,175043
Sri Lanka,LKA,1969,"Age population, age 02, female",SP.POP.AG02.FE.IN,172341.5
Sri Lanka,LKA,1968,"Age population, age 02, female",SP.POP.AG02.FE.IN,169446
Sri Lanka,LKA,1967,"Age population, age 02, female",SP.POP.AG02.FE.IN,168087
Sri Lanka,LKA,1966,"Age population, age 02, female",SP.POP.AG02.FE.IN,165866
Sri Lanka,LKA,1965,"Age population, age 02, female",SP.POP.AG02.FE.IN,162910
Sri Lanka,LKA,1964,"Age population, age 02, female",SP.POP.AG02.FE.IN,160406.5
Sri Lanka,LKA,1963,"Age population, age 02, female",SP.POP.AG02.FE.IN,158696
Sri Lanka,LKA,1962,"Age population, age 02, female",SP.POP.AG02.FE.IN,156960
Sri Lanka,LKA,1961,"Age population, age 02, female",SP.POP.AG02.FE.IN,153525.5
Sri Lanka,LKA,1960,"Age population, age 02, female",SP.POP.AG02.FE.IN,148300.5
Sri Lanka,LKA,2023,"Age population, age 02, male",SP.POP.AG02.MA.IN,166690.5
Sri Lanka,LKA,2022,"Age population, age 02, male",SP.POP.AG02.MA.IN,168108.5
Sri Lanka,LKA,2021,"Age population, age 02, male",SP.POP.AG02.MA.IN,169569.5
Sri Lanka,LKA,2020,"Age population, age 02, male",SP.POP.AG02.MA.IN,170832
Sri Lanka,LKA,2019,"Age population, age 02, male",SP.POP.AG02.MA.IN,172270.5
Sri Lanka,LKA,2018,"Age population, age 02, male",SP.POP.AG02.MA.IN,174404.5
Sri Lanka,LKA,2017,"Age population, age 02, male",SP.POP.AG02.MA.IN,177583.5
Sri Lanka,LKA,2016,"Age population, age 02, male",SP.POP.AG02.MA.IN,181320.5
Sri Lanka,LKA,2015,"Age population, age 02, male",SP.POP.AG02.MA.IN,182891.5
Sri Lanka,LKA,2014,"Age population, age 02, male",SP.POP.AG02.MA.IN,181725.5
Sri Lanka,LKA,2013,"Age population, age 02, male",SP.POP.AG02.MA.IN,181804
Sri Lanka,LKA,2012,"Age population, age 02, male",SP.POP.AG02.MA.IN,183544.5
Sri Lanka,LKA,2011,"Age population, age 02, male",SP.POP.AG02.MA.IN,184696
Sri Lanka,LKA,2010,"Age population, age 02, male",SP.POP.AG02.MA.IN,185328.5
Sri Lanka,LKA,2009,"Age population, age 02, male",SP.POP.AG02.MA.IN,185600.5
Sri Lanka,LKA,2008,"Age population, age 02, male",SP.POP.AG02.MA.IN,185375.5
Sri Lanka,LKA,2007,"Age population, age 02, male",SP.POP.AG02.MA.IN,184748
Sri Lanka,LKA,2006,"Age population, age 02, male",SP.POP.AG02.MA.IN,184082
Sri Lanka,LKA,2005,"Age population, age 02, male",SP.POP.AG02.MA.IN,183736.5
Sri Lanka,LKA,2004,"Age population, age 02, male",SP.POP.AG02.MA.IN,183410
Sri Lanka,LKA,2003,"Age population, age 02, male",SP.POP.AG02.MA.IN,180744
Sri Lanka,LKA,2002,"Age population, age 02, male",SP.POP.AG02.MA.IN,176484
Sri Lanka,LKA,2001,"Age population, age 02, male",SP.POP.AG02.MA.IN,174932
Sri Lanka,LKA,2000,"Age population, age 02, male",SP.POP.AG02.MA.IN,174904.5
Sri Lanka,LKA,1999,"Age population, age 02, male",SP.POP.AG02.MA.IN,174241.5
Sri Lanka,LKA,1998,"Age population, age 02, male",SP.POP.AG02.MA.IN,173180.5
Sri Lanka,LKA,1997,"Age population, age 02, male",SP.POP.AG02.MA.IN,172401.5
Sri Lanka,LKA,1996,"Age population, age 02, male",SP.POP.AG02.MA.IN,171648.5
Sri Lanka,LKA,1995,"Age population, age 02, male",SP.POP.AG02.MA.IN,169778
Sri Lanka,LKA,1994,"Age population, age 02, male",SP.POP.AG02.MA.IN,167614
Sri Lanka,LKA,1993,"Age population, age 02, male",SP.POP.AG02.MA.IN,166615.5
Sri Lanka,LKA,1992,"Age population, age 02, male",SP.POP.AG02.MA.IN,165829.5
Sri Lanka,LKA,1991,"Age population, age 02, male",SP.POP.AG02.MA.IN,163150.5
Sri Lanka,LKA,1990,"Age population, age 02, male",SP.POP.AG02.MA.IN,162641
Sri Lanka,LKA,1989,"Age population, age 02, male",SP.POP.AG02.MA.IN,165218
Sri Lanka,LKA,1988,"Age population, age 02, male",SP.POP.AG02.MA.IN,169098.5
Sri Lanka,LKA,1987,"Age population, age 02, male",SP.POP.AG02.MA.IN,174388.5
Sri Lanka,LKA,1986,"Age population, age 02, male",SP.POP.AG02.MA.IN,179349.5
Sri Lanka,LKA,1985,"Age population, age 02, male",SP.POP.AG02.MA.IN,186409
Sri Lanka,LKA,1984,"Age population, age 02, male",SP.POP.AG02.MA.IN,198227
Sri Lanka,LKA,1983,"Age population, age 02, male",SP.POP.AG02.MA.IN,205423.5
Sri Lanka,LKA,1982,"Age population, age 02, male",SP.POP.AG02.MA.IN,206000
Sri Lanka,LKA,1981,"Age population, age 02, male",SP.POP.AG02.MA.IN,203417
Sri Lanka,LKA,1980,"Age population, age 02, male",SP.POP.AG02.MA.IN,195872
Sri Lanka,LKA,1979,"Age population, age 02, male",SP.POP.AG02.MA.IN,189331.5
Sri Lanka,LKA,1978,"Age population, age 02, male",SP.POP.AG02.MA.IN,184899
Sri Lanka,LKA,1977,"Age population, age 02, male",SP.POP.AG02.MA.IN,180703
Sri Lanka,LKA,1976,"Age population, age 02, male",SP.POP.AG02.MA.IN,179316
Sri Lanka,LKA,1975,"Age population, age 02, male",SP.POP.AG02.MA.IN,180422.5
Sri Lanka,LKA,1974,"Age population, age 02, male",SP.POP.AG02.MA.IN,180789.5
Sri Lanka,LKA,1973,"Age population, age 02, male",SP.POP.AG02.MA.IN,181252
Sri Lanka,LKA,1972,"Age population, age 02, male",SP.POP.AG02.MA.IN,181716.5
Sri Lanka,LKA,1971,"Age population, age 02, male",SP.POP.AG02.MA.IN,181409
Sri Lanka,LKA,1970,"Age population, age 02, male",SP.POP.AG02.MA.IN,180842.5
Sri Lanka,LKA,1969,"Age population, age 02, male",SP.POP.AG02.MA.IN,178075.5
